계정항목,코스피(외국인순매수),코스닥(외국인순매수),코스피(거래대금),코스닥(거래대금)
2007/03/12,66800000000,29900000000,2.9685E+12,2.007E+12
2007/03/13,55900000000,28700000000,2.9246E+12,2.0749E+12
2007/03/14,-2.307E+11,-15100000000,3.0306E+12,1.8543E+12
2007/03/15,-1.59E+11,13700000000,2.7431E+12,2.1065E+12
2007/03/16,-35200000000,32800000000,2.5432E+12,2.2054E+12
2007/03/19,-1.866E+11,13800000000,2.8463E+12,2.2251E+12
2007/03/20,17200000000,27500000000,3.3906E+12,2.4589E+12
2007/03/21,38000000000,10800000000,3.0002E+12,2.2707E+12
2007/03/22,69700000000,26800000000,3.635E+12,2.1802E+12
2007/03/23,84500000000,6000000000,2.9508E+12,2.0885E+12
2007/03/26,38000000000,-22500000000,3.1186E+12,1.7896E+12
2007/03/27,-38500000000,8200000000,3.1183E+12,2.0391E+12
2007/03/28,52800000000,600000000,3.5755E+12,2.025E+12
2007/03/29,-61500000000,4800000000,3.4961E+12,1.824E+12
2007/03/30,93500000000,6600000000,3.3133E+12,1.9813E+12
2007/04/02,-1.048E+11,700000000,3.5465E+12,1.8553E+12
2007/04/03,83700000000,2300000000,3.7572E+12,2.0192E+12
2007/04/04,4.107E+11,7500000000,4.6408E+12,2.186E+12
2007/04/05,2.399E+11,11000000000,3.2556E+12,2.4384E+12
2007/04/06,1.806E+11,-10800000000,3.3895E+12,2.1688E+12
2007/04/09,1.67E+11,-6200000000,4.1866E+12,2.2815E+12
2007/04/10,1.304E+11,2000000000,4.0596E+12,2.5619E+12
2007/04/11,2.128E+11,-17600000000,5.2664E+12,2.5803E+12
2007/04/12,-80300000000,-1200000000,4.6152E+12,2.513E+12
2007/04/13,4.023E+11,-1000000000,4.5325E+12,2.6245E+12
2007/04/16,80800000000,15800000000,4.198E+12,2.5891E+12
2007/04/17,2.448E+11,-21600000000,4.5242E+12,2.5421E+12
2007/04/18,95000000000,-10400000000,4.2645E+12,2.5044E+12
2007/04/19,69700000000,-16600000000,4.4783E+12,2.2619E+12
2007/04/20,54700000000,9800000000,4.4046E+12,2.1613E+12
2007/04/23,3.055E+11,-24300000000,4.9141E+12,2.2665E+12
2007/04/24,1.509E+11,-39300000000,5.4555E+12,2.2699E+12
2007/04/25,-63800000000,-19300000000,6.6278E+12,2.2656E+12
2007/04/26,-76500000000,600000000,5.2639E+12,2.1222E+12
2007/04/27,1.803E+11,1300000000,4.5717E+12,1.9798E+12
2007/04/30,57900000000,-7100000000,3.9657E+12,1.6322E+12
2007/05/02,-17900000000,3100000000,3.733E+12,1.7478E+12
2007/05/03,-67400000000,-16300000000,3.7539E+12,1.8573E+12
2007/05/04,-61800000000,-29200000000,3.9352E+12,1.8173E+12
2007/05/07,-1.194E+11,-15600000000,5.0462E+12,1.8468E+12
2007/05/08,1.481E+11,9400000000,5.2641E+12,1.879E+12
2007/05/09,-1.984E+11,-500000000,4.3519E+12,1.9153E+12
2007/05/10,1.148E+11,63600000000,5.5426E+12,2.1294E+12
2007/05/11,-1500000000,4100000000,4.7912E+12,1.8354E+12
2007/05/14,7000000000,-10300000000,5.1085E+12,1.7798E+12
2007/05/15,21100000000,27300000000,4.6554E+12,1.8047E+12
2007/05/16,-74100000000,-5200000000,4.4483E+12,1.6407E+12
2007/05/17,88300000000,37500000000,4.7377E+12,1.8312E+12
2007/05/18,1800000000,-6000000000,4.4779E+12,1.678E+12
2007/05/21,-1.407E+11,-5600000000,5.2389E+12,1.665E+12
2007/05/22,4.662E+11,7300000000,6.4659E+12,2.0069E+12
2007/05/23,82000000000,19400000000,5.2012E+12,1.9224E+12
2007/05/25,-1.365E+11,-9800000000,4.5857E+12,1.7213E+12
2007/05/28,-8100000000,1800000000,4.5545E+12,1.7826E+12
2007/05/29,1.244E+11,-3600000000,5.6778E+12,2.0938E+12
2007/05/30,31400000000,7200000000,6.6909E+12,2.1745E+12
2007/05/31,-15300000000,36000000000,8.0146E+12,2.1093E+12
2007/06/01,11000000000,1.059E+11,9.3091E+12,2.4821E+12
2007/06/04,1.946E+11,-13900000000,7.8807E+12,2.1463E+12
2007/06/05,-48900000000,11300000000,6.9748E+12,2.2154E+12
2007/06/07,-3.696E+11,10800000000,7.2665E+12,2.3254E+12
2007/06/08,-4.399E+11,-7500000000,7.8858E+12,2.3589E+12
2007/06/11,-99800000000,16300000000,6.9932E+12,2.5175E+12
2007/06/12,-3.024E+11,-4800000000,6.3567E+12,2.1211E+12
2007/06/13,-3.193E+11,-1100000000,7.2801E+12,2.2104E+12
2007/06/14,-4.545E+11,54100000000,8.6195E+12,2.4695E+12
2007/06/15,76100000000,31900000000,7.9556E+12,3.0001E+12
2007/06/18,-3.558E+11,38300000000,8.459E+12,3.2347E+12
2007/06/19,-1.819E+11,1100000000,8.6724E+12,3.2166E+12
2007/06/20,-3.19E+11,-32400000000,9.5985E+12,3.2516E+12
2007/06/21,1.013E+11,-33900000000,8.6491E+12,2.7628E+12
2007/06/22,-1.13E+11,-13100000000,7.9408E+12,3.205E+12
2007/06/25,-2.267E+11,-33300000000,5.7999E+12,2.4913E+12
2007/06/26,-3.235E+11,-32400000000,5.3204E+12,2.6538E+12
2007/06/27,-1.665E+11,-24800000000,5.2552E+12,2.039E+12
2007/06/28,-86000000000,8800000000,4.7283E+12,1.8302E+12
2007/06/29,-1.118E+11,-5500000000,5.3903E+12,1.8447E+12
2007/07/02,-1.011E+11,3900000000,4.6491E+12,1.5933E+12
2007/07/03,68500000000,23300000000,6.9924E+12,2.217E+12
2007/07/04,48500000000,45200000000,7.4814E+12,2.2753E+12
2007/07/05,1.685E+11,11000000000,8.3601E+12,2.2622E+12
2007/07/06,-18600000000,25100000000,7.2221E+12,2.2784E+12
2007/07/09,89700000000,25000000000,7.1225E+12,2.3696E+12
2007/07/10,-79600000000,-19800000000,6.4997E+12,2.025E+12
2007/07/11,-1.957E+11,-19900000000,6.4251E+12,1.9351E+12
2007/07/12,85800000000,-2800000000,7.0694E+12,2.4312E+12
2007/07/13,-92000000000,-13500000000,9.4442E+12,2.5232E+12
2007/07/16,-6.434E+11,-9300000000,7.8975E+12,2.0363E+12
2007/07/18,-5.94E+11,24700000000,8.5638E+12,2.2139E+12
2007/07/19,-4.517E+11,-6100000000,7.0643E+12,2.1244E+12
2007/07/20,-74900000000,-20200000000,8.1731E+12,2.1159E+12
2007/07/23,-2.76E+11,-2000000000,8.116E+12,2.1314E+12
2007/07/24,-55200000000,22400000000,8.3414E+12,2.2544E+12
2007/07/25,-6.665E+11,8700000000,8.7338E+12,2.0411E+12
2007/07/26,-5.176E+11,14000000000,9.3244E+12,2.0593E+12
2007/07/27,-8.447E+11,-20200000000,9.265E+12,1.9914E+12
2007/07/30,-5.594E+11,-77500000000,6.7093E+12,1.7057E+12
2007/07/31,-1.368E+11,19500000000,6.7634E+12,1.9167E+12
2007/08/01,-5.273E+11,-8700000000,8.1523E+12,1.9024E+12
2007/08/02,-4.668E+11,-46500000000,6.9019E+12,1.9205E+12
2007/08/03,-2.481E+11,300000000,5.8836E+12,1.6605E+12
2007/08/06,-4.847E+11,3500000000,5.1055E+12,1.5595E+12
2007/08/07,-4.679E+11,-11000000000,5.1576E+12,2.0356E+12
2007/08/08,-4.543E+11,-1500000000,6.3828E+12,2.1041E+12
2007/08/09,54600000000,13200000000,6.8703E+12,2.2391E+12
2007/08/10,-5.267E+11,-30600000000,7.1472E+12,2.2242E+12
2007/08/13,-4.635E+11,-21800000000,5.0383E+12,1.7391E+12
2007/08/14,-2.273E+11,-11700000000,5.7474E+12,2.123E+12
2007/08/16,-1.0326E+12,-26400000000,8.4535E+12,2.2389E+12
2007/08/17,-8.729E+11,-63000000000,7.3841E+12,2.1516E+12
2007/08/20,-3.796E+11,-22300000000,6.1006E+12,1.8797E+12
2007/08/21,-3.047E+11,-37300000000,5.6167E+12,1.8649E+12
2007/08/22,-4.846E+11,-17300000000,5.1387E+12,2.5398E+12
2007/08/23,-1.028E+11,31400000000,5.9986E+12,2.5675E+12
2007/08/24,-2.212E+11,-11300000000,4.943E+12,2.1719E+12
2007/08/27,69100000000,3300000000,5.0816E+12,1.9338E+12
2007/08/28,-3.122E+11,5200000000,5.8096E+12,2.1553E+12
2007/08/29,-6.912E+11,-10100000000,7.088E+12,2.0229E+12
2007/08/30,-3.38E+11,-23500000000,5.9336E+12,1.8793E+12
2007/08/31,-2.211E+11,22100000000,6.2338E+12,1.8878E+12
2007/09/03,-54600000000,14400000000,4.9965E+12,1.874E+12
2007/09/04,-63100000000,-13000000000,5.5551E+12,2.3342E+12
2007/09/05,2.796E+11,14400000000,5.7215E+12,2.1906E+12
2007/09/06,-3.996E+11,-13400000000,5.3931E+12,1.6948E+12
2007/09/07,1.258E+11,7100000000,5.3897E+12,1.9862E+12
2007/09/10,-1.692E+11,-5800000000,4.8456E+12,1.7964E+12
2007/09/11,-2.448E+11,19300000000,4.877E+12,2.1855E+12
2007/09/12,1500000000,1600000000,5.0627E+12,2.2704E+12
2007/09/13,-3.863E+11,-23900000000,5.8213E+12,2.0314E+12
2007/09/14,-2.62E+11,14600000000,5.5208E+12,2.2909E+12
2007/09/17,-1.285E+11,-5100000000,4.3927E+12,2.1718E+12
2007/09/18,-1.362E+11,-8700000000,4.9542E+12,2.5965E+12
2007/09/19,-3.452E+11,19500000000,7.3141E+12,2.5648E+12
2007/09/20,1.916E+11,-7600000000,6.5289E+12,2.3677E+12
2007/09/21,-2.003E+11,13400000000,6.2786E+12,2.0706E+12
2007/09/27,-92000000000,-14100000000,7.2295E+12,1.9309E+12
2007/09/28,-13100000000,-16500000000,6.4994E+12,1.999E+12
2007/10/01,-63200000000,1000000000,5.6346E+12,2.052E+12
2007/10/02,6.072E+11,23900000000,8.2453E+12,2.5601E+12
2007/10/04,-3.362E+11,-28400000000,8.4222E+12,2.4672E+12
2007/10/05,1.403E+11,-8300000000,6.6847E+12,2.5447E+12
2007/10/08,2.452E+11,-14000000000,7.9271E+12,2.7675E+12
2007/10/09,-1.85E+11,-14800000000,7.5024E+12,2.5642E+12
2007/10/10,20000000000,-36700000000,7.3594E+12,2.4736E+12
2007/10/11,1.6448E+12,-30800000000,1.05598E+13,2.6014E+12
2007/10/12,-64500000000,-7800000000,9.2105E+12,2.2044E+12
2007/10/15,-2.237E+11,-11800000000,7.5813E+12,2.5675E+12
2007/10/16,-4.244E+11,-17800000000,1.05591E+13,2.5976E+12
2007/10/17,-4.511E+11,-38500000000,9.2244E+12,2.249E+12
2007/10/18,-2.516E+11,-26800000000,8.8256E+12,1.8455E+12
2007/10/19,-1.542E+11,14700000000,7.4866E+12,1.8083E+12
2007/10/22,-1.403E+11,-6700000000,7.0922E+12,1.9444E+12
2007/10/23,-3.307E+11,4500000000,7.2926E+12,2.3738E+12
2007/10/24,1.954E+11,-14300000000,9.2595E+12,2.5355E+12
2007/10/25,-36800000000,21000000000,8.2221E+12,2.2689E+12
2007/10/26,-2.773E+11,29800000000,9.2884E+12,2.0145E+12
2007/10/29,96100000000,38300000000,9.1732E+12,1.9202E+12
2007/10/30,1.078E+11,5000000000,7.8291E+12,1.8957E+12
2007/10/31,-1.986E+11,-4000000000,7.8211E+12,1.9822E+12
2007/11/01,52800000000,17100000000,8.9358E+12,1.8331E+12
2007/11/02,-2.04E+11,-22500000000,8.9075E+12,1.9057E+12
2007/11/05,-1.425E+11,-37100000000,7.329E+12,1.7482E+12
2007/11/06,-5.869E+11,-19300000000,7.4736E+12,2.0926E+12
2007/11/07,9100000000,31800000000,8.724E+12,2.2729E+12
2007/11/08,-3.798E+11,-42800000000,8.6141E+12,2.2313E+12
2007/11/09,-8.525E+11,-33000000000,8.9053E+12,2.1132E+12
2007/11/12,-2.745E+11,-42500000000,7.0303E+12,1.7828E+12
2007/11/13,-8.799E+11,-26000000000,7.4294E+12,1.7698E+12
2007/11/14,-6.456E+11,19200000000,7.935E+12,1.6345E+12
2007/11/15,-4.778E+11,-21900000000,7.9993E+12,1.6653E+12
2007/11/16,-4.698E+11,-26500000000,6.4353E+12,1.4477E+12
2007/11/19,-2.249E+11,-24000000000,5.1753E+12,1.3071E+12
2007/11/20,-7.105E+11,-27000000000,6.2685E+12,1.644E+12
2007/11/21,-46800000000,19400000000,6.4277E+12,1.5531E+12
2007/11/22,-5.662E+11,-3500000000,6.0559E+12,1.4829E+12
2007/11/23,-78000000000,4600000000,7.6501E+12,1.8412E+12
2007/11/26,67100000000,10000000000,6.3425E+12,1.3581E+12
2007/11/27,-2.438E+11,19400000000,7.4661E+12,1.8838E+12
2007/11/28,-88900000000,-3700000000,6.0693E+12,1.6754E+12
2007/11/29,-39500000000,18400000000,6.4861E+12,1.7936E+12
2007/11/30,41300000000,-25900000000,6.7353E+12,1.7889E+12
2007/12/03,4300000000,-7500000000,4.872E+12,1.6825E+12
2007/12/04,-2.637E+11,33000000000,5.1334E+12,1.8666E+12
2007/12/05,-2.063E+11,-1500000000,5.3611E+12,2.4017E+12
2007/12/06,1.145E+11,32200000000,6.9754E+12,2.1473E+12
2007/12/07,2.978E+11,14800000000,6.2039E+12,2.2859E+12
2007/12/10,-27700000000,-2000000000,5.4627E+12,1.6264E+12
2007/12/11,-1.597E+11,-17500000000,4.8753E+12,1.7231E+12
2007/12/12,-4.105E+11,16100000000,5.6691E+12,2.7209E+12
2007/12/13,-24300000000,18700000000,7.1244E+12,1.6052E+12
2007/12/14,-4.761E+11,-43200000000,5.3235E+12,1.7161E+12
2007/12/17,-2.444E+11,-28100000000,4.8143E+12,1.7507E+12
2007/12/18,-6.259E+11,-27400000000,5.3192E+12,1.644E+12
2007/12/20,-1.351E+11,12700000000,5.8938E+12,1.7537E+12
2007/12/21,-2.954E+11,8100000000,5.6446E+12,1.4489E+12
2007/12/24,3.096E+11,-10000000000,5.1922E+12,1.5258E+12
2007/12/26,-16600000000,12300000000,3.9011E+12,1.5447E+12
2007/12/27,30500000000,22200000000,3.8687E+12,1.4844E+12
2007/12/28,22800000000,13200000000,3.6825E+12,1.2834E+12
2007/12/31,,,,
2008/01/02,69500000000,6600000000,4.5365E+12,1.2898E+12
2008/01/03,-3.196E+11,-1400000000,4.534E+12,1.6994E+12
2008/01/04,-99000000000,-2500000000,5.652E+12,1.8002E+12
2008/01/07,-5.022E+11,4900000000,5.3034E+12,1.7002E+12
2008/01/08,-3.696E+11,-21500000000,5.3568E+12,1.6019E+12
2008/01/09,-3.79E+11,17800000000,5.3235E+12,1.704E+12
2008/01/10,-78000000000,-11000000000,5.4358E+12,1.7245E+12
2008/01/11,-1.425E+11,2000000000,5.1832E+12,1.665E+12
2008/01/14,-5.475E+11,-4000000000,4.5928E+12,1.3766E+12
2008/01/15,-3.471E+11,-44300000000,5.6653E+12,1.5315E+12
2008/01/16,-1.0172E+12,-67800000000,5.614E+12,1.4297E+12
2008/01/17,-7.002E+11,-43600000000,6.1292E+12,1.4023E+12
2008/01/18,-1.0092E+12,6800000000,6.0289E+12,1.357E+12
2008/01/21,-4.07E+11,-9100000000,5.6989E+12,1.4278E+12
2008/01/22,-8.321E+11,-52000000000,6.9507E+12,1.8553E+12
2008/01/23,-5.726E+11,-3300000000,5.8625E+12,1.5568E+12
2008/01/24,-4.074E+11,3300000000,5.3953E+12,1.5307E+12
2008/01/25,-93900000000,-700000000,5.5639E+12,1.6522E+12
2008/01/28,-2.688E+11,-38700000000,4.5474E+12,1.564E+12
2008/01/29,-4.136E+11,-63200000000,5.2162E+12,1.8148E+12
2008/01/30,-90600000000,-42200000000,6.3635E+12,1.5836E+12
2008/01/31,-17300000000,-36800000000,6.1873E+12,1.3193E+12
2008/02/01,77600000000,-17400000000,5.1397E+12,1.2483E+12
2008/02/04,2.657E+11,50400000000,6.1296E+12,1.3455E+12
2008/02/05,-1.67E+11,400000000,4.1273E+12,1.2124E+12
2008/02/11,-5.008E+11,-22800000000,4.2183E+12,1.0537E+12
2008/02/12,-4.279E+11,-20000000000,4.2035E+12,1.1991E+12
2008/02/13,-2.581E+11,-7000000000,4.2494E+12,1.3905E+12
2008/02/14,-2.506E+11,36300000000,6.0025E+12,1.4141E+12
2008/02/15,-80500000000,-1600000000,5.3187E+12,1.3125E+12
2008/02/18,-1.526E+11,-5900000000,4.4303E+12,1.4533E+12
2008/02/19,-1.745E+11,-20300000000,4.7389E+12,1.6858E+12
2008/02/20,63200000000,-3900000000,4.965E+12,1.7651E+12
2008/02/21,-2.39E+11,-20500000000,4.4539E+12,1.7399E+12
2008/02/22,-2.402E+11,-10000000000,3.8528E+12,1.4839E+12
2008/02/25,-2.582E+11,-2300000000,4.1043E+12,1.4005E+12
2008/02/26,1.516E+11,24200000000,4.6381E+12,1.7231E+12
2008/02/27,56400000000,-15300000000,5.032E+12,1.5365E+12
2008/02/28,1.473E+11,8300000000,4.4595E+12,1.4228E+12
2008/02/29,-24400000000,-34700000000,4.3311E+12,1.2973E+12
2008/03/03,-2.386E+11,-41900000000,4.2107E+12,1.284E+12
2008/03/04,-3.431E+11,-34600000000,3.8457E+12,1.4488E+12
2008/03/05,-3.235E+11,-22500000000,4.0872E+12,1.3988E+12
2008/03/06,-1.503E+11,6900000000,5.1514E+12,1.3254E+12
2008/03/07,-3.387E+11,-17000000000,4.4305E+12,1.2543E+12
2008/03/10,-2.566E+11,-17900000000,4.4274E+12,1.279E+12
2008/03/11,-4.324E+11,-26600000000,4.7532E+12,1.1931E+12
2008/03/12,-1.172E+11,-10900000000,5.2103E+12,1.3791E+12
2008/03/13,2.586E+11,-15100000000,6.4031E+12,1.1754E+12
2008/03/14,-2.838E+11,-17000000000,5.4361E+12,1.1283E+12
2008/03/17,-6.434E+11,-32300000000,5.4204E+12,9.867E+11
2008/03/18,-4.182E+11,-44700000000,4.7057E+12,1.1178E+12
2008/03/19,5.342E+11,-11700000000,5.2273E+12,1.1591E+12
2008/03/20,-70200000000,-44700000000,4.3852E+12,1.0197E+12
2008/03/21,79000000000,-15600000000,4.496E+12,1.1004E+12
2008/03/24,43600000000,-1200000000,3.8828E+12,1.0497E+12
2008/03/25,4.484E+11,-15100000000,5.5716E+12,1.4342E+12
2008/03/26,99100000000,-10500000000,4.8644E+12,1.4283E+12
2008/03/27,-2.173E+11,-20000000000,4.4119E+12,1.3325E+12
2008/03/28,1.41E+11,2400000000,5.544E+12,2.5125E+12
2008/03/31,2.017E+11,12200000000,4.7289E+12,1.3208E+12
2008/04/01,27000000000,-4600000000,5.8136E+12,1.7833E+12
2008/04/02,2.387E+11,38600000000,7.2983E+12,1.8518E+12
2008/04/03,-16100000000,14600000000,5.9813E+12,1.6705E+12
2008/04/04,79200000000,14000000000,5.4506E+12,1.5714E+12
2008/04/07,-1.663E+11,26500000000,5.5409E+12,1.6253E+12
2008/04/08,70600000000,5500000000,4.8379E+12,1.599E+12
2008/04/10,-4.392E+11,6000000000,5.2761E+12,1.3844E+12
2008/04/11,-5.066E+11,-6600000000,5.7739E+12,1.6052E+12
2008/04/14,-1.044E+11,-9200000000,4.8778E+12,1.36E+12
2008/04/15,-3.727E+11,0,4.8767E+12,1.2778E+12
2008/04/16,-2.543E+11,3700000000,5.2206E+12,1.3606E+12
2008/04/17,1.577E+11,-12100000000,5.5643E+12,1.4421E+12
2008/04/18,-2.79E+11,-5700000000,5.537E+12,1.4678E+12
2008/04/21,3.27E+11,9900000000,5.7526E+12,1.3399E+12
2008/04/22,30200000000,21200000000,6.2219E+12,1.4465E+12
2008/04/23,-1.965E+11,-2000000000,6.6429E+12,1.3878E+12
2008/04/24,1.242E+11,3900000000,6.4534E+12,1.3083E+12
2008/04/25,97200000000,16000000000,6.5636E+12,1.2047E+12
2008/04/28,2.843E+11,-6700000000,6.3619E+12,1.2518E+12
2008/04/29,58900000000,23700000000,5.0736E+12,1.3278E+12
2008/04/30,-3.157E+11,-8700000000,5.2732E+12,1.3448E+12
2008/05/02,1.213E+11,37200000000,6.05E+12,1.3064E+12
2008/05/06,-32500000000,-5800000000,5.948E+12,1.1937E+12
2008/05/07,-22800000000,-51700000000,6.6999E+12,1.6996E+12
2008/05/08,-3.341E+11,-6500000000,6.1513E+12,1.3766E+12
2008/05/09,1.254E+11,-1500000000,5.8862E+12,1.3211E+12
2008/05/13,52900000000,6000000000,5.7675E+12,1.3507E+12
2008/05/14,-2200000000,3100000000,5.8282E+12,1.4891E+12
2008/05/15,3.269E+11,-8700000000,7.3612E+12,1.3906E+12
2008/05/16,4.463E+11,4800000000,6.9224E+12,1.421E+12
2008/05/19,-57000000000,11700000000,7.0044E+12,1.3178E+12
2008/05/20,-1.989E+11,-7000000000,6.29E+12,1.3802E+12
2008/05/21,1.391E+11,-17600000000,6.2911E+12,1.2835E+12
2008/05/22,-1.808E+11,-4500000000,5.6827E+12,1.3233E+12
2008/05/23,28100000000,600000000,4.7619E+12,1.2914E+12
2008/05/26,-1.323E+11,-7400000000,5.3442E+12,1.1237E+12
2008/05/27,-20500000000,24100000000,4.7003E+12,1.2549E+12
2008/05/28,3.533E+11,23300000000,5.2487E+12,1.3682E+12
2008/05/29,75900000000,-4600000000,5.1822E+12,1.4505E+12
2008/05/30,2.34E+11,900000000,6.2354E+12,1.3808E+12
2008/06/02,1.155E+11,-600000000,4.5236E+12,1.2501E+12
2008/06/03,-1.677E+11,-16500000000,4.8605E+12,1.4537E+12
2008/06/04,-2.172E+11,-5900000000,4.2546E+12,1.4028E+12
2008/06/05,1.221E+11,-9500000000,4.9666E+12,1.2841E+12
2008/06/09,-1.599E+11,-15600000000,4.984E+12,1.2425E+12
2008/06/10,-2.771E+11,-30700000000,5.3871E+12,1.5443E+12
2008/06/11,-3.074E+11,-30800000000,5.0283E+12,1.5946E+12
2008/06/12,-9.731E+11,-40100000000,6.8407E+12,1.5286E+12
2008/06/13,-3.434E+11,-5300000000,5.5229E+12,1.4574E+12
2008/06/16,-63400000000,5500000000,4.6982E+12,1.2534E+12
2008/06/17,-1.979E+11,-21400000000,4.8926E+12,1.3098E+12
2008/06/18,-2.169E+11,-20800000000,4.3646E+12,1.2881E+12
2008/06/19,-2.596E+11,-22000000000,4.7283E+12,1.2697E+12
2008/06/20,-1.882E+11,-22500000000,4.3059E+12,1.1632E+12
2008/06/23,-4.019E+11,-26300000000,3.7686E+12,1.2123E+12
2008/06/24,-3.689E+11,-41400000000,3.9916E+12,1.408E+12
2008/06/25,-3.026E+11,-14800000000,4.2105E+12,1.1918E+12
2008/06/26,-20400000000,-34500000000,3.9786E+12,1.294E+12
2008/06/27,-4.109E+11,-19000000000,4.1137E+12,1.4357E+12
2008/06/30,-1.506E+11,-3600000000,3.8951E+12,1.2501E+12
2008/07/01,-1.482E+11,4400000000,4.3184E+12,1.4625E+12
2008/07/02,-4.209E+11,7100000000,5.328E+12,1.5767E+12
2008/07/03,-4.435E+11,-8800000000,5.8084E+12,1.3523E+12
2008/07/04,-2.661E+11,-19500000000,4.1172E+12,1.1793E+12
2008/07/07,-1.159E+11,10300000000,4.2088E+12,1.0468E+12
2008/07/08,-2.634E+11,-10300000000,5.3495E+12,1.3536E+12
2008/07/09,-1.814E+11,14900000000,5.2633E+12,1.1434E+12
2008/07/10,-2.609E+11,-5200000000,6.2805E+12,1.0604E+12
2008/07/11,-3.299E+11,-10600000000,5.1175E+12,1.2012E+12
2008/07/14,-2.263E+11,-15300000000,3.8349E+12,1.097E+12
2008/07/15,-2.436E+11,-30000000000,4.6844E+12,1.2225E+12
2008/07/16,-4.366E+11,8700000000,4.9917E+12,1.2446E+12
2008/07/17,-1.365E+11,-3900000000,4.5897E+12,1.2406E+12
2008/07/18,-1.815E+11,-900000000,4.1282E+12,1.2002E+12
2008/07/21,-2.044E+11,-14000000000,5.1397E+12,1.1498E+12
2008/07/22,-2.007E+11,-1000000000,3.4538E+12,1.2564E+12
2008/07/23,-2.814E+11,-6700000000,5.5083E+12,1.4574E+12
2008/07/24,1.644E+11,7600000000,5.9266E+12,1.442E+12
2008/07/25,-1.817E+11,-8300000000,4.3713E+12,1.3296E+12
2008/07/28,-2.603E+11,-18500000000,3.9877E+12,1.149E+12
2008/07/29,-1.512E+11,-6900000000,4.1836E+12,1.4435E+12
2008/07/30,-2.563E+11,-16800000000,4.7524E+12,1.2958E+12
2008/07/31,86000000000,-4200000000,4.2128E+12,1.2443E+12
2008/08/01,-1.15E+11,1500000000,3.3259E+12,1.0344E+12
2008/08/04,-96700000000,-1400000000,4.2141E+12,9.719E+11
2008/08/05,-5.726E+11,-15700000000,5.2261E+12,1.0945E+12
2008/08/06,-78200000000,3600000000,4.6662E+12,1.1011E+12
2008/08/07,33700000000,16400000000,4.0451E+12,1.2028E+12
2008/08/08,-39200000000,-21100000000,3.7843E+12,1.0844E+12
2008/08/11,-1.196E+11,-4400000000,4.3564E+12,9.17E+11
2008/08/12,1.608E+11,-2100000000,4.3311E+12,1.1283E+12
2008/08/13,-6100000000,-20100000000,3.36E+12,1.0628E+12
2008/08/14,62700000000,-16900000000,3.7225E+12,1.0466E+12
2008/08/18,3400000000,-18100000000,3.4512E+12,9.788E+11
2008/08/19,-3.666E+11,-25500000000,3.3962E+12,1.1499E+12
2008/08/20,-4.335E+11,15900000000,3.7095E+12,1.1525E+12
2008/08/21,-1.568E+11,5500000000,3.8472E+12,1.1077E+12
2008/08/22,-2.737E+11,-9900000000,3.7288E+12,1.0295E+12
2008/08/25,-99700000000,8800000000,2.9103E+12,8.777E+11
2008/08/26,-3.271E+11,-2000000000,3.2136E+12,9.173E+11
2008/08/27,-2.862E+11,-6100000000,3.8585E+12,1.0094E+12
2008/08/28,-55300000000,-13200000000,3.3129E+12,9.982E+11
2008/08/29,-2.395E+11,-16400000000,4.2112E+12,8.462E+11
2008/09/01,-26400000000,10300000000,5.1069E+12,9.115E+11
2008/09/02,-2.509E+11,22500000000,5.5323E+12,1.0805E+12
2008/09/03,-9200000000,17400000000,5.216E+12,1.0045E+12
2008/09/04,-3.022E+11,16700000000,4.8333E+12,1.0199E+12
2008/09/05,-2.547E+11,-600000000,4.2609E+12,1.06E+12
2008/09/08,9700000000,-16200000000,6.3131E+12,1.0699E+12
2008/09/09,-2.083E+11,-24400000000,4.7719E+12,1.0217E+12
2008/09/10,-5.507E+11,-51200000000,5.5563E+12,9.864E+11
2008/09/11,1.08E+11,-21900000000,6.2185E+12,1.0827E+12
2008/09/12,-3.925E+11,-16000000000,4.8588E+12,1.0392E+12
2008/09/16,-6.04E+11,-2700000000,6.4799E+12,1.1343E+12
2008/09/17,1.158E+11,-8300000000,5.9577E+12,1.0553E+12
2008/09/18,-4.993E+11,-17700000000,5.8472E+12,1.1232E+12
2008/09/19,2.475E+11,-15700000000,7.9577E+12,1.179E+12
2008/09/22,2.147E+11,-25900000000,6.2296E+12,1.0644E+12
2008/09/23,-2.805E+11,-18300000000,5.1942E+12,1.1445E+12
2008/09/24,44800000000,-37600000000,5.8507E+12,1.1206E+12
2008/09/25,-2.333E+11,-43700000000,4.8642E+12,1.2455E+12
2008/09/26,-1.682E+11,-38800000000,4.5526E+12,1.257E+12
2008/09/29,4.725E+11,-19900000000,5.3875E+12,9.994E+11
2008/09/30,-1.032E+11,-66800000000,5.6883E+12,1.3127E+12
2008/10/01,-1.058E+11,-45800000000,4.1792E+12,1.3683E+12
2008/10/02,-3.236E+11,-38500000000,4.3175E+12,1.1215E+12
2008/10/06,-2.495E+11,-35900000000,4.9554E+12,1.0469E+12
2008/10/07,-1.067E+11,-28300000000,4.7604E+12,9.856E+11
2008/10/08,-46200000000,1000000000,5.0945E+12,9.157E+11
2008/10/09,-82400000000,-15700000000,5.6335E+12,9.056E+11
2008/10/10,-4.036E+11,1300000000,6.4014E+12,7.9E+11
2008/10/13,-5.197E+11,-25600000000,5.5845E+12,7.512E+11
2008/10/14,1.382E+11,11600000000,7.0101E+12,9.759E+11
