DATE,KOSPI지수,KOSDAQ지수
2013-12-04,"1,986.80",506.28
2013-12-05,"1,984.77",506.32
2013-12-06,"1,980.41",506.32
2013-12-09,"2,000.38",502.23
2013-12-10,"1,993.45",497.72
2013-12-11,"1,977.97",494.78
2013-12-12,"1,967.93",495.64
2013-12-13,"1,962.91",494.36
2013-12-16,"1,961.15",488.19
2013-12-17,"1,965.74",486.15
2013-12-18,"1,974.63",485.65
2013-12-19,"1,975.65",484.17
2013-12-20,"1,983.35",488.41
2013-12-23,"1,996.89",489.63
2013-12-24,"2,001.59",491.08
2013-12-25,"2,001.59",491.08
2013-12-26,"1,999.30",488.87
2013-12-27,"2,002.28",496.77
2013-12-30,"2,011.34",499.99
2013-12-31,"2,011.34",499.99
2014-01-01,"2,011.34",499.99
2014-01-02,"1,967.19",496.28
2014-01-03,"1,946.14",499.33
2014-01-06,"1,953.28",500.62
2014-01-07,"1,959.44",504.86
2014-01-08,"1,958.96",509.78
2014-01-09,"1,946.11",511.6
2014-01-10,"1,938.54",510.19
2014-01-13,"1,948.92",512.92
2014-01-14,"1,946.07",512.27
2014-01-15,"1,953.28",515.97
2014-01-16,"1,957.32",517.83
2014-01-17,"1,944.48",518.1
2014-01-20,"1,953.78",519.99
2014-01-21,"1,963.89",520.99
2014-01-22,"1,970.42",523.07
2014-01-23,"1,947.59",522.72
2014-01-24,"1,940.56",520.31
2014-01-27,"1,910.34",507.51
2014-01-28,"1,916.93",509.29
2014-01-29,"1,941.15",515.2
2014-01-30,"1,941.15",515.2
2014-01-31,"1,941.15",515.2
2014-02-03,"1,919.96",513.62
2014-02-04,"1,886.85",507.56
2014-02-05,"1,891.32",505.62
2014-02-06,"1,907.89",509.87
2014-02-07,"1,922.50",514.45
2014-02-10,"1,923.30",518.47
2014-02-11,"1,932.06",518.9
2014-02-12,"1,935.84",520.64
2014-02-13,"1,926.96",521.82
2014-02-14,"1,940.28",522.58
2014-02-17,"1,946.36",522
2014-02-18,"1,946.91",525.42
2014-02-19,"1,942.93",529.87
2014-02-20,"1,930.57",525.69
2014-02-21,"1,957.83",528.51
2014-02-24,"1,949.05",526.34
2014-02-25,"1,964.86",528.61
2014-02-26,"1,970.77",529.23
2014-02-27,"1,978.43",528.37
2014-02-28,"1,979.99",528.96
2014-03-03,"1,964.69",529.86
2014-03-04,"1,954.11",531.54
2014-03-05,"1,971.24",536.77
2014-03-06,"1,975.62",540.33
2014-03-07,"1,974.68",543.76
2014-03-10,"1,954.42",542.19
2014-03-11,"1,963.87",547.68
2014-03-12,"1,932.54",539.3
2014-03-13,"1,934.38",547.51
2014-03-14,"1,919.90",544.27
2014-03-17,"1,927.53",535.82
2014-03-18,"1,940.21",541.15
2014-03-19,"1,937.68",542.25
2014-03-20,"1,919.52",541.79
2014-03-21,"1,934.94",546.81
2014-03-24,"1,945.55",545.6
2014-03-25,"1,941.25",539.05
2014-03-26,"1,964.31",544.13
2014-03-27,"1,977.97",541.46
2014-03-28,"1,981.00",544.1
2014-03-31,"1,985.61",541.58
2014-04-01,"1,991.98",549.08
2014-04-02,"1,997.25",557.65
2014-04-03,"1,993.70",557.01
2014-04-04,"1,988.09",560.44
2014-04-07,"1,989.70",554.23
2014-04-08,"1,993.03",554.07
2014-04-09,"1,998.95",552.22
2014-04-10,"2,008.61",555.1
2014-04-11,"1,997.44",555.87
2014-04-14,"1,997.02",562.04
2014-04-15,"1,992.27",562.11
2014-04-16,"1,992.21",565.96
2014-04-17,"1,992.05",565.75
2014-04-18,"2,004.28",571.23
2014-04-21,"1,999.22",569.28
2014-04-22,"2,004.22",570.98
2014-04-23,"2,000.37",565.47
2014-04-24,"1,998.34",561.12
2014-04-25,"1,971.66",556.48
2014-04-28,"1,969.26",556.96
2014-04-29,"1,964.77",556.97
2014-04-30,"1,961.79",559.34
2014-05-01,"1,961.79",559.34
2014-05-02,"1,959.44",558.66
2014-05-05,"1,959.44",558.66
2014-05-06,"1,959.44",558.66
2014-05-07,"1,939.88",550.35
2014-05-08,"1,950.60",546.89
2014-05-09,"1,956.55",550.19
2014-05-12,"1,964.94",551.4
2014-05-13,"1,982.93",557.16
2014-05-14,"2,010.83",560.3
2014-05-15,"2,010.20",561.75
2014-05-16,"2,013.44",557.59
2014-05-19,"2,015.14",546.81
2014-05-20,"2,011.26",542.96
2014-05-21,"2,008.33",545.59
2014-05-22,"2,015.59",546.75
2014-05-23,"2,017.17",549.7
2014-05-26,"2,010.35",548.83
2014-05-27,"1,997.63",547.97
2014-05-28,"2,017.06",549.96
2014-05-29,"2,012.26",549.61
2014-05-30,"1,994.96",546.53
2014-06-02,"2,002.00",535.15
2014-06-03,"2,008.56",531.28
2014-06-04,"2,008.56",531.28
2014-06-05,"1,995.48",523.12
2014-06-06,"1,995.48",523.12
2014-06-09,"1,990.04",524.03
2014-06-10,"2,011.80",532.64
2014-06-11,"2,014.67",533.3
2014-06-12,"2,011.65",536.14
2014-06-13,"1,990.85",536.34
2014-06-16,"1,993.59",536.02
2014-06-17,"2,001.55",537.9
2014-06-18,"1,989.49",537.05
2014-06-19,"1,992.03",536.79
2014-06-20,"1,968.07",536.69
2014-06-23,"1,974.92",529.96
2014-06-24,"1,994.35",529.49
2014-06-25,"1,981.77",527.26
2014-06-26,"1,995.05",530.04
2014-06-27,"1,988.51",531.43
2014-06-30,"2,002.21",537.06
2014-07-01,"1,999.00",544.9
2014-07-02,"2,015.28",549.03
2014-07-03,"2,010.97",550.68
2014-07-04,"2,009.66",552.9
2014-07-07,"2,005.12",553.15
2014-07-08,"2,006.66",554.9
2014-07-09,"2,000.50",555.84
2014-07-10,"2,002.84",559.32
2014-07-11,"1,988.74",556.58
2014-07-14,"1,993.88",561.5
2014-07-15,"2,012.72",559.15
2014-07-16,"2,013.48",555.27
2014-07-17,"2,020.90",558.94
2014-07-18,"2,019.42",560.26
2014-07-21,"2,018.50",561.75
2014-07-22,"2,028.93",564.93
2014-07-23,"2,028.32",563.14
2014-07-24,"2,026.62",559.67
2014-07-25,"2,033.85",562.78
2014-07-28,"2,048.81",552.98
2014-07-29,"2,061.97",541.82
2014-07-30,"2,082.61",541.81
2014-07-31,"2,076.12",536.32
2014-08-01,"2,073.10",541.09
2014-08-04,"2,080.42",549.61
2014-08-05,"2,066.26",547.75
2014-08-06,"2,060.73",548.43
2014-08-07,"2,054.51",547.11
2014-08-08,"2,031.10",544.24
2014-08-11,"2,039.37",546.3
2014-08-12,"2,041.47",545.76
2014-08-13,"2,062.36",551.73
2014-08-14,"2,063.22",558.18
2014-08-15,"2,063.22",558.18
2014-08-18,"2,053.13",561.1
2014-08-19,"2,071.14",562.66
2014-08-20,"2,072.78",561.96
2014-08-21,"2,044.21",562.52
2014-08-22,"2,056.70",566.35
2014-08-25,"2,060.89",564.4
2014-08-26,"2,068.05",568.24
2014-08-27,"2,074.93",567.23
2014-08-28,"2,075.76",570.24
2014-08-29,"2,068.54",570.2
2014-09-01,"2,067.86",566.95
2014-09-02,"2,051.58",568.74
2014-09-03,"2,051.20",571.4
2014-09-04,"2,056.26",568.9
2014-09-05,"2,049.41",572.37
2014-09-08,"2,049.41",572.37
2014-09-09,"2,049.41",572.37
2014-09-10,"2,049.41",572.37
2014-09-11,"2,034.16",573.7
2014-09-12,"2,041.86",570.65
2014-09-15,"2,035.82",565.77
2014-09-16,"2,042.92",572.36
2014-09-17,"2,062.61",574.98
2014-09-18,"2,047.74",576.97
2014-09-19,"2,053.82",581.38
2014-09-22,"2,039.27",577.35
2014-09-23,"2,028.91",575.56
2014-09-24,"2,035.64",580.42
2014-09-25,"2,034.11",577.48
2014-09-26,"2,031.64",577.66
2014-09-29,"2,026.60",569.27
2014-09-30,"2,020.09",573.22
2014-10-01,"1,991.54",566.99
2014-10-02,"1,976.16",569.84
2014-10-03,"1,976.16",569.84
2014-10-06,"1,968.39",566.27
2014-10-07,"1,972.91",562.82
2014-10-08,"1,965.25",566.74
2014-10-09,"1,965.25",566.74
2014-10-10,"1,940.92",555.95
2014-10-13,"1,927.21",534.31
2014-10-14,"1,929.25",544.05
2014-10-15,"1,925.91",545.51
2014-10-16,"1,918.83",545.49
2014-10-17,"1,900.66",547.7
2014-10-20,"1,930.06",556.01
2014-10-21,"1,915.28",557.54
2014-10-22,"1,936.97",564.52
2014-10-23,"1,931.65",564.31
2014-10-24,"1,925.69",560.66
2014-10-27,"1,931.97",559.92
2014-10-28,"1,925.68",562.29
2014-10-29,"1,961.17",561.03
2014-10-30,"1,958.93",557.86
2014-10-31,"1,964.43",558.7
2014-11-03,"1,952.97",552.47
2014-11-04,"1,935.19",542.16
2014-11-05,"1,931.43",540.27
2014-11-06,"1,936.48",531.81
2014-11-07,"1,939.87",539.9
2014-11-10,"1,958.23",539.22
2014-11-11,"1,963.00",545.13
2014-11-12,"1,967.27",546.46
2014-11-13,"1,960.51",547.7
2014-11-14,"1,945.14",541.93
2014-11-17,"1,943.63",531.18
2014-11-18,"1,967.01",536.2
2014-11-19,"1,966.87",540.84
2014-11-20,"1,958.04",539.93
2014-11-21,"1,964.84",543.98
2014-11-24,"1,978.54",541.93
2014-11-25,"1,980.21",546.34
2014-11-26,"1,980.84",547.34
2014-11-27,"1,982.09",545.97
2014-11-28,"1,980.78",545.08
2014-12-01,"1,965.22",539.45
2014-12-02,"1,965.83",541.53
2014-12-03,"1,969.91",545.02
2014-12-04,"1,986.61",548.16
2014-12-05,"1,986.62",550.85
2014-12-08,"1,978.95",551.4
2014-12-09,"1,970.95",546.57
2014-12-10,"1,945.56",541.96
2014-12-11,"1,916.59",537.21
2014-12-12,"1,921.71",533.67
2014-12-15,"1,920.36",538.09
2014-12-16,"1,904.13",534.15
2014-12-17,"1,900.16",533.06
2014-12-18,"1,897.50",527.52
2014-12-19,"1,929.98",535.51
2014-12-22,"1,943.12",536.78
2014-12-23,"1,939.02",534.65
2014-12-24,"1,946.61",536.89
2014-12-25,"1,946.61",536.89
2014-12-26,"1,948.16",535.17
2014-12-29,"1,927.86",539.22
2014-12-30,"1,915.59",542.97
2014-12-31,"1,915.59",542.97
2015-01-01,"1,915.59",542.97
2015-01-02,"1,926.44",553.73
2015-01-05,"1,915.75",561.25
2015-01-06,"1,882.45",558.9
2015-01-07,"1,883.83",561.32
2015-01-08,"1,904.65",566.43
2015-01-09,"1,924.70",572.99
2015-01-12,"1,920.95",574.76
2015-01-13,"1,917.14",571
2015-01-14,"1,913.66",574.17
2015-01-15,"1,914.14",581.39
2015-01-16,"1,888.13",577.41
2015-01-19,"1,902.62",577.94
2015-01-20,"1,918.31",582.27
2015-01-21,"1,921.23",584.34
2015-01-22,"1,920.82",578.42
2015-01-23,"1,936.09",589.31
2015-01-26,"1,935.68",590.34
2015-01-27,"1,952.40",587.84
2015-01-28,"1,961.58",594.39
2015-01-29,"1,951.02",593.12
2015-01-30,"1,949.26",591.58
2015-02-02,"1,952.68",590.27
2015-02-03,"1,951.96",593.31
2015-02-04,"1,962.79",598.23
2015-02-05,"1,952.84",600.81
2015-02-06,"1,955.52",604.13
2015-02-09,"1,947.00",593.75
2015-02-10,"1,935.86",592.95
2015-02-11,"1,945.70",601.41
2015-02-12,"1,941.63",602.24
2015-02-13,"1,957.50",608.07
2015-02-16,"1,958.23",610.16
2015-02-17,"1,961.45",609.1
2015-02-18,"1,961.45",609.1
2015-02-19,"1,961.45",609.1
2015-02-20,"1,961.45",609.1
2015-02-23,"1,968.39",615.52
2015-02-24,"1,976.12",621.31
2015-02-25,"1,990.47",616.57
2015-02-26,"1,993.08",617.08
2015-02-27,"1,985.80",624.56
2015-03-02,"1,996.81",621.81
2015-03-03,"2,001.38",625.64
2015-03-04,"1,998.29",630.35
2015-03-05,"1,998.38",631.43
2015-03-06,"2,012.94",635.84
2015-03-09,"1,992.82",629.26
2015-03-10,"1,984.77",621.99
2015-03-11,"1,980.83",619.61
2015-03-12,"1,970.59",628.15
2015-03-13,"1,985.79",634.25
2015-03-16,"1,987.33",635.4
2015-03-17,"2,029.91",636.05
2015-03-18,"2,028.45",628.99
2015-03-19,"2,037.89",631.81
2015-03-20,"2,037.24",640.08
2015-03-23,"2,036.59",640.29
2015-03-24,"2,041.37",641.87
2015-03-25,"2,042.81",651.05
2015-03-26,"2,022.56",642.53
2015-03-27,"2,019.80",640.12
2015-03-30,"2,030.04",646.74
2015-03-31,"2,041.03",650.49
2015-04-01,"2,028.45",650.23
2015-04-02,"2,029.07",650.57
2015-04-03,"2,045.42",658.04
2015-04-06,"2,046.43",662.15
2015-04-07,"2,047.03",666.83
2015-04-08,"2,059.26",668.03
2015-04-09,"2,058.87",676.96
2015-04-10,"2,087.76",682.02
2015-04-13,"2,098.92",689.39
2015-04-14,"2,111.72",684.97
2015-04-15,"2,119.96",694.44
2015-04-16,"2,139.90",698.31
2015-04-17,"2,143.50",706.9
2015-04-20,"2,146.71",706.96
2015-04-21,"2,144.79",714.52
2015-04-22,"2,143.89",703.34
2015-04-23,"2,173.41",692.48
2015-04-24,"2,159.80",690.74
2015-04-27,"2,157.54",699.39
2015-04-28,"2,147.67",696.79
2015-04-29,"2,142.63",695.69
2015-04-30,"2,127.17",689.01
2015-05-01,"2,127.17",689.01
2015-05-04,"2,132.23",677.9
2015-05-05,"2,132.23",677.9
2015-05-06,"2,104.58",665.94
2015-05-07,"2,091.00",673.08
2015-05-08,"2,085.52",681.69
2015-05-11,"2,097.38",692.29
2015-05-12,"2,096.77",686.74
2015-05-13,"2,114.16",692.23
2015-05-14,"2,120.33",699.27
2015-05-15,"2,106.50",705.4
2015-05-18,"2,113.72",703.25
2015-05-19,"2,120.85",706.79
2015-05-20,"2,139.54",713.95
2015-05-21,"2,122.81",715.64
2015-05-22,"2,146.10",713.54
2015-05-25,"2,146.10",713.54
2015-05-26,"2,143.50",708.66
2015-05-27,"2,107.50",699.19
2015-05-28,"2,110.89",709.01
2015-05-29,"2,114.80",711.39
2015-06-01,"2,102.37",715.73
2015-06-02,"2,078.64",704.77
2015-06-03,"2,063.16",696.97
2015-06-04,"2,072.86",704.56
2015-06-05,"2,068.10",707.27
2015-06-08,"2,065.19",716.43
2015-06-09,"2,064.03",722.51
2015-06-10,"2,051.32",718.23
2015-06-11,"2,056.61",717
2015-06-12,"2,052.17",712.4
2015-06-15,"2,042.32",705.85
2015-06-16,"2,028.72",706.28
2015-06-17,"2,034.86",718.61
2015-06-18,"2,041.88",725.2
2015-06-19,"2,046.96",729.92
2015-06-22,"2,055.16",734.61
2015-06-23,"2,081.20",739.82
2015-06-24,"2,085.53",746.62
2015-06-25,"2,085.06",753.66
2015-06-26,"2,090.26",750.5
2015-06-29,"2,060.49",733.04
2015-06-30,"2,074.20",742.27
2015-07-01,"2,097.89",760.67
2015-07-02,"2,107.33",768.67
2015-07-03,"2,104.41",769.26
2015-07-06,"2,053.93",752.01
2015-07-07,"2,040.29",729.64
2015-07-08,"2,016.21",726.22
2015-07-09,"2,027.81",726.01
2015-07-10,"2,031.17",730.72
2015-07-13,"2,061.52",749.46
2015-07-14,"2,059.23",757.12
2015-07-15,"2,072.91",761.59
2015-07-16,"2,087.89",774.4
2015-07-17,"2,076.79",773.23
2015-07-20,"2,073.31",782.64
2015-07-21,"2,083.62",781.99
2015-07-22,"2,064.73",776.57
2015-07-23,"2,065.07",776.99
2015-07-24,"2,045.96",776.26
2015-07-27,"2,038.81",751.04
2015-07-28,"2,039.10",745.24
2015-07-29,"2,037.62",730.47
2015-07-30,"2,019.03",712.86
2015-07-31,"2,030.16",725.06
2015-08-03,"2,008.49",714.34
2015-08-04,"2,027.99",730.03
2015-08-05,"2,029.76",741.26
2015-08-06,"2,013.29",747.74
2015-08-07,"2,010.23",751.49
2015-08-10,"2,003.17",746.34
2015-08-11,"1,986.65",732.26
2015-08-12,"1,975.47",717.2
2015-08-13,"1,983.46",731.36
2015-08-14,"1,983.46",731.36
2015-08-17,"1,968.52",722.01
2015-08-18,"1,956.26",699.8
2015-08-19,"1,939.38",670.55
2015-08-20,"1,914.55",656.71
2015-08-21,"1,876.07",627.05
2015-08-24,"1,829.81",613.33
2015-08-25,"1,846.63",645.43
2015-08-26,"1,894.09",667.44
2015-08-27,"1,908.00",673.71
2015-08-28,"1,937.67",687.96
2015-08-31,"1,941.49",687.11
2015-09-01,"1,914.23",672.94
2015-09-02,"1,915.22",678.02
2015-09-03,"1,915.53",678.25
2015-09-04,"1,886.04",650.45
2015-09-07,"1,883.22",648.8
2015-09-08,"1,878.68",638.22
2015-09-09,"1,934.20",660.67
2015-09-10,"1,962.11",668.29
2015-09-11,"1,941.37",669.87
2015-09-14,"1,931.46",662.88
2015-09-15,"1,937.56",666.75
2015-09-16,"1,975.45",676.48
2015-09-17,"1,976.49",671.05
2015-09-18,"1,995.95",690.18
2015-09-21,"1,964.68",688.9
2015-09-22,"1,982.06",693.67
2015-09-23,"1,944.64",680.28
2015-09-24,"1,947.10",683.88
2015-09-25,"1,942.85",682.7
2015-09-28,"1,942.85",682.7
2015-09-29,"1,942.85",682.7
2015-09-30,"1,962.81",678.48
2015-10-01,"1,979.32",684.79
2015-10-02,"1,969.68",686.42
2015-10-05,"1,978.25",691.19
2015-10-06,"1,990.65",689.06
2015-10-07,"2,005.84",679.83
2015-10-08,"2,019.53",674.97
2015-10-09,"2,019.53",674.97
2015-10-12,"2,021.63",672.96
2015-10-13,"2,019.05",672.82
2015-10-14,"2,009.55",668.92
2015-10-15,"2,033.27",676.05
2015-10-16,"2,030.26",681.73
2015-10-19,"2,030.27",684.29
2015-10-20,"2,039.36",691.21
2015-10-21,"2,042.98",686.5
2015-10-22,"2,023.00",676.3
2015-10-23,"2,040.40",681.97
2015-10-26,"2,048.08",690.73
2015-10-27,"2,044.65",688.32
2015-10-28,"2,042.51",693.53
2015-10-29,"2,034.16",690.63
2015-10-30,"2,029.47",683.63
2015-11-02,"2,035.24",680.01
2015-11-03,"2,048.40",682.13
2015-11-04,"2,052.77",686.18
2015-11-05,"2,049.41",694.43
2015-11-06,"2,041.07",694.21
2015-11-09,"2,025.70",671.84
2015-11-10,"1,996.59",656.7
2015-11-11,"1,997.27",667.21
2015-11-12,"1,993.36",672.99
2015-11-13,"1,973.29",670.52
2015-11-16,"1,943.02",659.2
2015-11-17,"1,963.58",672.17
2015-11-18,"1,962.88",670.67
2015-11-19,"1,988.91",680.57
2015-11-20,"1,989.86",685.16
2015-11-23,"2,003.70",688.29
2015-11-24,"2,016.29",687.86
2015-11-25,"2,009.42",688.78
2015-11-26,"2,030.68",693.42
2015-11-27,"2,028.99",694.21
2015-11-30,"1,991.97",688.38
2015-12-01,"2,023.93",691.95
2015-12-02,"2,009.29",690.32
2015-12-03,"1,994.07",690.77
2015-12-04,"1,974.40",685.77
2015-12-07,"1,963.67",683.34
2015-12-08,"1,949.04",668.42
2015-12-09,"1,948.24",664.08
2015-12-10,"1,952.07",658.08
2015-12-11,"1,948.62",653.48
2015-12-14,"1,927.82",630.37
2015-12-15,"1,932.97",639.78
2015-12-16,"1,969.40",647.27
2015-12-17,"1,977.96",658.11
2015-12-18,"1,975.32",667.45
2015-12-21,"1,981.19",668.65
2015-12-22,"1,992.56",663.42
2015-12-23,"1,999.22",659.6
2015-12-24,"1,990.65",656.53
2015-12-25,"1,990.65",656.53
2015-12-28,"1,964.06",652.05
2015-12-29,"1,966.31",673.22
2015-12-30,"1,961.31",682.35
2015-12-31,"1,961.31",682.35
2016-01-01,"1,961.31",682.35
2016-01-04,"1,918.76",677.79
2016-01-05,"1,930.53",684.07
2016-01-06,"1,925.43",687.27
2016-01-07,"1,904.33",679.66
2016-01-08,"1,917.62",682.56
2016-01-11,"1,894.84",674.96
2016-01-12,"1,890.86",671.3
2016-01-13,"1,916.28",686.03
2016-01-14,"1,900.01",683.19
2016-01-15,"1,878.87",678.43
2016-01-18,"1,878.45",683.63
2016-01-19,"1,889.64",681.25
2016-01-20,"1,845.45",669.68
2016-01-21,"1,840.53",665.84
2016-01-22,"1,879.43",670.95
2016-01-25,"1,893.43",681.43
2016-01-26,"1,871.69",678.85
2016-01-27,"1,897.87",675.25
2016-01-28,"1,906.94",681.29
2016-01-29,"1,912.06",682.8
2016-02-01,"1,924.82",685.55
2016-02-02,"1,906.60",684.86
2016-02-03,"1,890.67",680.94
2016-02-04,"1,916.26",683.62
2016-02-05,"1,917.79",681.31
2016-02-08,"1,917.79",681.31
2016-02-09,"1,917.79",681.31
2016-02-10,"1,917.79",681.31
2016-02-11,"1,861.54",647.69
2016-02-12,"1,835.28",608.45
2016-02-15,"1,862.20",621.37
2016-02-16,"1,888.30",634.95
2016-02-17,"1,883.94",623.49
2016-02-18,"1,908.84",638.43
2016-02-19,"1,916.24",644.56
2016-02-22,"1,916.36",650.14
2016-02-23,"1,914.22",642.31
2016-02-24,"1,912.53",643.98
2016-02-25,"1,918.57",646.27
2016-02-26,"1,920.16",649.3
2016-02-29,"1,916.66",651.62
2016-03-01,"1,916.66",651.62
2016-03-02,"1,947.42",662.25
2016-03-03,"1,958.17",669.01
2016-03-04,"1,955.63",673.84
2016-03-07,"1,957.87",672.21
2016-03-08,"1,946.12",674.32
2016-03-09,"1,952.95",679.64
2016-03-10,"1,969.33",687.6
2016-03-11,"1,971.41",689.17
2016-03-14,"1,972.27",691.05
2016-03-15,"1,969.97",693.34
2016-03-16,"1,974.90",693.44
2016-03-17,"1,987.99",691.49
2016-03-18,"1,992.12",695.02
2016-03-21,"1,989.76",692.42
2016-03-22,"1,996.81",691.51
2016-03-23,"1,995.12",689.39
2016-03-24,"1,985.97",686.26
2016-03-25,"1,983.81",683.2
2016-03-28,"1,982.54",676.51
2016-03-29,"1,994.91",686.5
2016-03-30,"2,002.14",691.13
2016-03-31,"1,995.85",688.38
2016-04-01,"1,973.57",690.69
2016-04-04,"1,978.97",696.98
2016-04-05,"1,962.74",695.7
2016-04-06,"1,971.32",694.03
2016-04-07,"1,973.89",697.13
2016-04-08,"1,972.05",697.1
2016-04-11,"1,970.37",693.01
2016-04-12,"1,981.32",693.45
2016-04-13,"1,981.32",693.45
2016-04-14,"2,015.93",693.42
2016-04-15,"2,014.71",695.62
2016-04-18,"2,009.10",695.34
2016-04-19,"2,011.36",701.68
2016-04-20,"2,005.83",699.86
2016-04-21,"2,022.10",701.62
2016-04-22,"2,015.49",703.05
2016-04-25,"2,014.55",703.7
2016-04-26,"2,019.63",702.06
2016-04-27,"2,015.40",699.52
2016-04-28,"2,000.93",699.7
2016-04-29,"1,994.15",699.77
2016-05-02,"1,978.15",690.27
2016-05-03,"1,986.41",698.66
2016-05-04,"1,976.71",694.17
2016-05-05,"1,976.71",694.17
2016-05-06,"1,976.71",694.17
2016-05-09,"1,967.81",691.82
2016-05-10,"1,982.50",700.23
2016-05-11,"1,980.10",703.94
2016-05-12,"1,977.49",705.04
2016-05-13,"1,966.99",704.37
2016-05-16,"1,967.91",701.46
2016-05-17,"1,968.06",695.95
2016-05-18,"1,956.73",683.87
2016-05-19,"1,946.78",679.39
2016-05-20,"1,947.67",684.92
2016-05-23,"1,955.25",691
2016-05-24,"1,937.68",687.71
2016-05-25,"1,960.51",689.33
2016-05-26,"1,957.06",687.94
2016-05-27,"1,969.17",691.54
2016-05-30,"1,967.13",692.06
2016-05-31,"1,983.40",698.45
2016-06-01,"1,982.72",700.03
2016-06-02,"1,985.11",701.15
2016-06-03,"1,985.84",701.43
2016-06-06,"1,985.84",701.43
2016-06-07,"2,011.63",704.77
2016-06-08,"2,027.08",703.99
2016-06-09,"2,024.17",705.08
2016-06-10,"2,017.63",706.81
2016-06-13,"1,979.06",695.61
2016-06-14,"1,972.03",692.94
2016-06-15,"1,968.83",694.66
2016-06-16,"1,951.99",680.25
2016-06-17,"1,953.40",678.86
2016-06-20,"1,981.12",688.95
2016-06-21,"1,982.70",688.55
2016-06-22,"1,992.58",688.18
2016-06-23,"1,986.71",679.52
2016-06-24,"1,925.24",647.16
2016-06-27,"1,926.85",648.12
2016-06-28,"1,936.22",659.3
2016-06-29,"1,956.36",669.88
2016-06-30,"1,970.35",675.09
2016-07-01,"1,987.32",684.26
2016-07-04,"1,995.30",688.15
2016-07-05,"1,989.85",692.73
2016-07-06,"1,953.12",685.51
2016-07-07,"1,974.08",695.95
2016-07-08,"1,963.10",692.6
2016-07-11,"1,988.54",697.25
2016-07-12,"1,991.23",699.4
2016-07-13,"2,005.55",702.65
2016-07-14,"2,008.77",703.34
2016-07-15,"2,017.26",700.28
2016-07-18,"2,021.11",700.9
2016-07-19,"2,016.89",702.44
2016-07-20,"2,015.46",705.03
2016-07-21,"2,012.22",708.12
2016-07-22,"2,010.34",707.54
2016-07-25,"2,012.32",704.96
2016-07-26,"2,027.34",705.4
2016-07-27,"2,025.05",701.09
2016-07-28,"2,021.10",703.78
2016-07-29,"2,016.19",706.24
2016-08-01,"2,029.61",703.72
2016-08-02,"2,019.03",700.9
2016-08-03,"1,994.79",698.32
2016-08-04,"2,000.03",701.67
2016-08-05,"2,017.94",696.09
2016-08-08,"2,031.12",696.43
2016-08-09,"2,043.78",700.73
2016-08-10,"2,044.64",707.46
2016-08-11,"2,048.80",703.33
2016-08-12,"2,050.47",705.18
2016-08-15,"2,050.47",705.18
2016-08-16,"2,047.76",698.87
2016-08-17,"2,043.75",693.67
2016-08-18,"2,055.47",696.93
2016-08-19,"2,056.24",696.2
2016-08-22,"2,042.16",688.15
2016-08-23,"2,049.93",687.38
2016-08-24,"2,043.76",687.78
2016-08-25,"2,042.92",683.96
2016-08-26,"2,037.50",680.43
2016-08-29,"2,032.35",663.58
2016-08-30,"2,039.74",667.61
2016-08-31,"2,034.65",663.69
2016-09-01,"2,032.72",671.29
2016-09-02,"2,038.31",676.91
2016-09-05,"2,060.08",679.49
2016-09-06,"2,066.53",679.26
2016-09-07,"2,061.88",672.49
2016-09-08,"2,063.73",667.4
2016-09-09,"2,037.87",664.99
2016-09-12,"1,991.48",652.91
2016-09-13,"1,999.36",660.15
2016-09-14,"1,999.36",660.15
2016-09-15,"1,999.36",660.15
2016-09-16,"1,999.36",660.15
2016-09-19,"2,015.78",666.64
2016-09-20,"2,025.71",674.51
2016-09-21,"2,035.99",678.28
2016-09-22,"2,049.70",685.24
2016-09-23,"2,054.07",688.59
2016-09-26,"2,047.11",686.76
2016-09-27,"2,062.82",687.99
2016-09-28,"2,053.06",686.76
2016-09-29,"2,068.72",689.83
2016-09-30,"2,043.63",681.21
2016-10-03,"2,043.63",681.21
2016-10-04,"2,054.86",685.88
2016-10-05,"2,053.00",685.44
2016-10-06,"2,065.30",684.33
2016-10-07,"2,053.80",675.9
2016-10-10,"2,056.82",674.74
2016-10-11,"2,031.93",670.64
2016-10-12,"2,033.73",669.95
2016-10-13,"2,015.44",663.09
2016-10-14,"2,022.66",664.92
2016-10-17,"2,027.61",659.83
2016-10-18,"2,040.43",660.29
2016-10-19,"2,040.94",661.26
2016-10-20,"2,040.60",655.68
2016-10-21,"2,033.00",651.77
2016-10-24,"2,047.74",647.88
2016-10-25,"2,037.17",640.17
2016-10-26,"2,013.89",635.51
2016-10-27,"2,024.12",648.57
2016-10-28,"2,019.42",640.17
2016-10-31,"2,008.19",624.68
2016-11-01,"2,007.39",626.38
2016-11-02,"1,978.94",606.06
2016-11-03,"1,983.80",609.99
2016-11-04,"1,982.02",610.82
2016-11-07,"1,997.58",622.17
2016-11-08,"2,003.38",624.19
2016-11-09,"1,958.38",599.74
2016-11-10,"2,002.60",623.23
2016-11-11,"1,984.43",621.89
2016-11-14,"1,974.40",621.23
2016-11-15,"1,967.53",617.43
2016-11-16,"1,979.65",627.83
2016-11-17,"1,980.55",627.76
2016-11-18,"1,974.58",620.26
2016-11-21,"1,966.05",609.33
2016-11-22,"1,983.47",610.74
2016-11-23,"1,987.95",600.29
2016-11-24,"1,971.26",592.65
